2♠, 2♥, 2♣
7♦, 8♣, A♦
7♦, 8♦, 9♠
7♦, 8♦, 9♥
7♦, 8♦, 9♣
7♦, 8♦, 9♦
7♦, 8♦, 10♠
7♦, 8♦, 10♥
7♦, 8♦, 10♣
7♦, 8♦, 10♦
7♦, 8♦, J♠
7♦, 8♦, J♥
7♦, 8♦, J♣
7♦, 8♦, J♦
7♦, 8♦, Q♠
7♦, 8♦, Q♥
7♦, 8♦, Q♣
7♦, 8♦, Q♦
7♦, 8♦, K♠
7♦, 8♦, K♥
7♦, 8♦, K♣
7♦, 8♦, K♦
7♦, 8♦, A♠
7♦, 8♦, A♥
7♦, 8♦, A♣
7♦, 8♦, A♦
7♦, 9♠, 9♥
7♦, 9♠, 9♣
7♦, 9♠, 9♦
7♦, 9♠, 10♠
7♦, 9♠, 10♥
7♦, 9♠, 10♣
7♦, 9♠, 10♦
7♦, 9♠, J♠
7♦, 9♠, J♥
7♦, 9♠, J♣
7♦, 9♠, J♦
7♦, 9♠, Q♠
7♦, 9♠, Q♥
7♦, 9♠, Q♣
7♦, 9♠, Q♦
7♦, 9♠, K♠
7♦, 9♠, K♥
7♦, 9♠, K♣
7♦, 9♠, K♦
7♦, 9♠, A♠
7♦, 9♠, A♥
7♦, 9♠, A♣
7♦, 9♠, A♦
7♦, 9♥, 9♣
7♦, 9♥, 9♦
7♦, 9♥, 10♠
7♦, 9♥, 10♥
7♦, 9♥, 10♣
7♦, 9♥, 10♦
7♦, 9♥, J♠
7♦, 9♥, J♥
7♦, 9♥, J♣
7♦, 9♥, J♦
7♦, 9♥, Q♠
7♦, 9♥, Q♥
7♦, 9♥, Q♣
7♦, 9♥, Q♦
7♦, 9♥, K♠
7♦, 9♥, K♥
7♦, 9♥, K♣
7♦, 9♥, K♦
7♦, 9♥, A♠
7♦, 9♥, A♥
7♦, 9♥, A♣
7♦, 9♥, A♦
7♦, 9♣, 9♦
7♦, 9♣, 10♠
7♦, 9♣, 10♥
7♦, 9♣, 10♣
7♦, 9♣, 10♦
7♦, 9♣, J♠
7♦, 9♣, J♥
7♦, 9♣, J♣
7♦, 9♣, J♦
7♦, 9♣, Q♠
7♦, 9♣, Q♥
7♦, 9♣, Q♣
7♦, 9♣, Q♦
7♦, 9♣, K♠
7♦, 9♣, K♥
7♦, 9♣, K♣
7♦, 9♣, K♦
7♦, 9♣, A♠
7♦, 9♣, A♥
7♦, 9♣, A♣
7♦, 9♣, A♦
7♦, 9♦, 10♠
7♦, 9♦, 10♥
7♦, 9♦, 10♣
7♦, 9♦, 10♦
7♦, 9♦, J♠
7♦, 9♦, J♥
7♦, 9♦, J♣
7♦, 9♦, J♦
7♦, 9♦, Q♠
7♦, 9♦, Q♥
7♦, 9♦, Q♣
7♦, 9♦, Q♦
7♦, 9♦, K♠
7♦, 9♦, K♥
7♦, 9♦, K♣
7♦, 9♦, K♦
7♦, 9♦, A♠
7♦, 9♦, A♥
7♦, 9♦, A♣
7♦, 9♦, A♦
7♦, 10♠, 10♥
7♦, 10♠, 10♣
7♦, 10♠, 10♦
7♦, 10♠, J♠
7♦, 10♠, J♥
7♦, 10♠, J♣
7♦, 10♠, J♦
7♦, 10♠, Q♠
7♦, 10♠, Q♥
7♦, 10♠, Q♣
7♦, 10♠, Q♦
7♦, 10♠, K♠
7♦, 10♠, K♥
7♦, 10♠, K♣
7♦, 10♠, K♦
7♦, 10♠, A♠
7♦, 10♠, A♥
7♦, 10♠, A♣
7♦, 10♠, A♦
7♦, 10♥, 10♣
7♦, 10♥, 10♦
7♦, 10♥, J♠
7♦, 10♥, J♥
7♦, 10♥, J♣
7♦, 10♥, J♦
7♦, 10♥, Q♠
7♦, 10♥, Q♥
7♦, 10♥, Q♣
7♦, 10♥, Q♦
7♦, 10♥, K♠
7♦, 10♥, K♥
7♦, 10♥, K♣
7♦, 10♥, K♦
7♦, 10♥, A♠
7♦, 10♥, A♥
7♦, 10♥, A♣
7♦, 10♥, A♦
7♦, 10♣, 10♦
7♦, 10♣, J♠
7♦, 10♣, J♥
7♦, 10♣, J♣
7♦, 10♣, J♦
7♦, 10♣, Q♠
7♦, 10♣, Q♥
7♦, 10♣, Q♣
7♦, 10♣, Q♦
7♦, 10♣, K♠
7♦, 10♣, K♥
7♦, 10♣, K♣
7♦, 10♣, K♦
7♦, 10♣, A♠
7♦, 10♣, A♥
7♦, 10♣, A♣
7♦, 10♣, A♦
7♦, 10♦, J♠
7♦, 10♦, J♥
7♦, 10♦, J♣
7♦, 10♦, J♦
7♦, 10♦, Q♠
7♦, 10♦, Q♥
7♦, 10♦, Q♣
7♦, 10♦, Q♦
7♦, 10♦, K♠
7♦, 10♦, K♥
7♦, 10♦, K♣
7♦, 10♦, K♦
7♦, 10♦, A♠
7♦, 10♦, A♥
7♦, 10♦, A♣
7♦, 10♦, A♦
7♦, J♠, J♥
7♦, J♠, J♣
7♦, J♠, J♦
7♦, J♠, Q♠
7♦, J♠, Q♥
7♦, J♠, Q♣
7♦, J♠, Q♦
7♦, J♠, K♠
7♦, J♠, K♥
7♦, J♠, K♣
7♦, J♠, K♦
7♦, J♠, A♠
7♦, J♠, A♥
7♦, J♠, A♣
7♦, J♠, A♦
7♦, J♥, J♣
7♦, J♥, J♦
7♦, J♥, Q♠
7♦, J♥, Q♥
7♦, J♥, Q♣
7♦, J♥, Q♦
7♦, J♥, K♠
7♦, J♥, K♥
7♦, J♥, K♣
7♦, J♥, K♦
7♦, J♥, A♠
7♦, J♥, A♥
7♦, J♥, A♣
7♦, J♥, A♦
7♦, J♣, J♦
7♦, J♣, Q♠
7♦, J♣, Q♥
7♦, J♣, Q♣
7♦, J♣, Q♦
7♦, J♣, K♠
7♦, J♣, K♥
7♦, J♣, K♣
7♦, J♣, K♦
7♦, J♣, A♠
7♦, J♣, A♥
7♦, J♣, A♣
7♦, J♣, A♦
7♦, J♦, Q♠
7♦, J♦, Q♥
7♦, J♦, Q♣
7♦, J♦, Q♦
7♦, J♦, K♠
7♦, J♦, K♥
7♦, J♦, K♣
7♦, J♦, K♦
7♦, J♦, A♠
7♦, J♦, A♥
7♦, J♦, A♣
7♦, J♦, A♦
7♦, Q♠, Q♥
7♦, Q♠, Q♣
7♦, Q♠, Q♦
7♦, Q♠, K♠
7♦, Q♠, K♥
7♦, Q♠, K♣
7♦, Q♠, K♦
7♦, Q♠, A♠
7♦, Q♠, A♥
7♦, Q♠, A♣
7♦, Q♠, A♦
7♦, Q♥, Q♣
7♦, Q♥, Q♦
7♦, Q♥, K♠
7♦, Q♥, K♥
7♦, Q♥, K♣
7♦, Q♥, K♦
7♦, Q♥, A♠
7♦, Q♥, A♥
7♦, Q♥, A♣
7♦, Q♥, A♦
7♦, Q♣, Q♦
7♦, Q♣, K♠
7♦, Q♣, K♥
7♦, Q♣, K♣
7♦, Q♣, K♦
7♦, Q♣, A♠
7♦, Q♣, A♥
7♦, Q♣, A♣
7♦, Q♣, A♦
7♦, Q♦, K♠
7♦, Q♦, K♥
7♦, Q♦, K♣
7♦, Q♦, K♦
7♦, Q♦, A♠
7♦, Q♦, A♥
7♦, Q♦, A♣
7♦, Q♦, A♦
7♦, K♠, K♥
7♦, K♠, K♣
7♦, K♠, K♦
7♦, K♠, A♠
7♦, K♠, A♥
7♦, K♠, A♣
7♦, K♠, A♦
7♦, K♥, K♣
7♦, K♥, K♦
7♦, K♥, A♠
7♦, K♥, A♥
7♦, K♥, A♣
7♦, K♥, A♦
7♦, K♣, K♦
7♦, K♣, A♠
7♦, K♣, A♥
7♦, K♣, A♣
7♦, K♣, A♦
7♦, K♦, A♠
7♦, K♦, A♥
7♦, K♦, A♣
7♦, K♦, A♦
7♦, A♠, A♥
7♦, A♠, A♣
7♦, A♠, A♦
7♦, A♥, A♣
7♦, A♥, A♦
7♦, A♣, A♦
8♠, 8♥, 8♣
8♠, 8♥, 8♦
8♠, 8♥, 9♠
8♠, 8♥, 9♥
8♠, 8♥, 9♣
8♠, 8♥, 9♦
8♠, 8♥, 10♠
8♠, 8♥, 10♥
8♠, 8♥, 10♣
8♠, 8♥, 10♦
8♠, 8♥, J♠
8♠, 8♥, J♥
8♠, 8♥, J♣
8♠, 8♥, J♦
8♠, 8♥, Q♠
8♠, 8♥, Q♥
8♠, 8♥, Q♣
8♠, 8♥, Q♦
8♠, 8♥, K♠
8♠, 8♥, K♥
8♠, 8♥, K♣
8♠, 8♥, K♦
8♠, 8♥, A♠
8♠, 8♥, A♥
8♠, 8♥, A♣
8♠, 8♥, A♦
8♠, 8♣, 8♦
8♠, 8♣, 9♠
8♠, 8♣, 9♥
8♠, 8♣, 9♣
8♠, 8♣, 9♦
8♠, 8♣, 10♠
8♠, 8♣, 10♥
8♠, 8♣, 10♣
8♠, 8♣, 10♦
8♠, 8♣, J♠
8♠, 8♣, J♥
8♠, 8♣, J♣
8♠, 8♣, J♦
8♠, 8♣, Q♠
8♠, 8♣, Q♥
8♠, 8♣, Q♣
8♠, 8♣, Q♦
8♠, 8♣, K♠
8♠, 8♣, K♥
8♠, 8♣, K♣
8♠, 8♣, K♦
8♠, 8♣, A♠
8♠, 8♣, A♥
8♠, 8♣, A♣
8♠, 8♣, A♦
8♠, 8♦, 9♠
8♠, 8♦, 9♥
8♠, 8♦, 9♣
8♠, 8♦, 9♦
8♠, 8♦, 10♠
8♠, 8♦, 10♥
8♠, 8♦, 10♣
8♠, 8♦, 10♦
8♠, 8♦, J♠
8♠, 8♦, J♥
8♠, 8♦, J♣
8♠, 8♦, J♦
8♠, 8♦, Q♠
8♠, 8♦, Q♥
8♠, 8♦, Q♣
8♠, 8♦, Q♦
8♠, 8♦, K♠
8♠, 8♦, K♥
8♠, 8♦, K♣
8♠, 8♦, K♦
8♠, 8♦, A♠
8♠, 8♦, A♥
8♠, 8♦, A♣
8♠, 8♦, A♦
8♠, 9♠, 9♥
8♠, 9♠, 9♣
8♠, 9♠, 9♦
8♠, 9♠, 10♠
8♠, 9♠, 10♥
8♠, 9♠, 10♣
8♠, 9♠, 10♦
8♠, 9♠, J♠
8♠, 9♠, J♥
8♠, 9♠, J♣
8♠, 9♠, J♦
8♠, 9♠, Q♠
8♠, 9♠, Q♥
8♠, 9♠, Q♣
8♠, 9♠, Q♦
8♠, 9♠, K♠
8♠, 9♠, K♥
8♠, 9♠, K♣
8♠, 9♠, K♦
8♠, 9♠, A♠
8♠, 9♠, A♥
8♠, 9♠, A♣
8♠, 9♠, A♦
8♠, 9♥, 9♣
8♠, 9♥, 9♦
8♠, 9♥, 10♠
8♠, 9♥, 10♥
8♠, 9♥, 10♣
8♠, 9♥, 10♦
8♠, 9♥, J♠
8♠, 9♥, J♥
8♠, 9♥, J♣
8♠, 9♥, J♦
8♠, 9♥, Q♠
8♠, 9♥, Q♥
8♠, 9♥, Q♣
8♠, 9♥, Q♦
8♠, 9♥, K♠
8♠, 9♥, K♥
8♠, 9♥, K♣
8♠, 9♥, K♦
8♠, 9♥, A♠
8♠, 9♥, A♥
8♠, 9♥, A♣
8♠, 9♥, A♦
8♠, 9♣, 9♦
8♠, 9♣, 10♠
8♠, 9♣, 10♥
8♠, 9♣, 10♣
8♠, 9♣, 10♦
8♠, 9♣, J♠
8♠, 9♣, J♥
8♠, 9♣, J♣
8♠, 9♣, J♦
8♠, 9♣, Q♠
8♠, 9♣, Q♥
8♠, 9♣, Q♣
8♠, 9♣, Q♦
8♠, 9♣, K♠
8♠, 9♣, K♥
8♠, 9♣, K♣
8♠, 9♣, K♦
8♠, 9♣, A♠
8♠, 9♣, A♥
8♠, 9♣, A♣
8♠, 9♣, A♦
8♠, 9♦, 10♠
8♠, 9♦, 10♥
8♠, 9♦, 10♣
8♠, 9♦, 10♦
8♠, 9♦, J♠
8♠, 9♦, J♥
8♠, 9♦, J♣
8♠, 9♦, J♦
8♠, 9♦, Q♠
8♠, 9♦, Q♥
8♠, 9♦, Q♣
8♠, 9♦, Q♦
8♠, 9♦, K♠
8♠, 9♦, K♥
8♠, 9♦, K♣
8♠, 9♦, K♦
8♠, 9♦, A♠
8♠, 9♦, A♥
8♠, 9♦, A♣
8♠, 9♦, A♦
8♠, 10♠, 10♥
8♠, 10♠, 10♣
8♠, 10♠, 10♦
8♠, 10♠, J♠
8♠, 10♠, J♥
8♠, 10♠, J♣
8♠, 10♠, J♦
8♠, 10♠, Q♠
8♠, 10♠, Q♥
8♠, 10♠, Q♣
8♠, 10♠, Q♦
8♠, 10♠, K♠
8♠, 10♠, K♥
8♠, 10♠, K♣
8♠, 10♠, K♦
8♠, 10♠, A♠
8♠, 10♠, A♥
8♠, 10♠, A♣
8♠, 10♠, A♦
8♠, 10♥, 10♣
8♠, 10♥, 10♦
8♠, 10♥, J♠
8♠, 10♥, J♥
8♠, 10♥, J♣
8♠, 10♥, J♦
8♠, 10♥, Q♠
8♠, 10♥, Q♥
8♠, 10♥, Q♣
8♠, 10♥, Q♦
8♠, 10♥, K♠
8♠, 10♥, K♥
8♠, 10♥, K♣
8♠, 10♥, K♦
8♠, 10♥, A♠
8♠, 10♥, A♥
8♠, 10♥, A♣
8♠, 10♥, A♦
8♠, 10♣, 10♦
8♠, 10♣, J♠
8♠, 10♣, J♥
8♠, 10♣, J♣
8♠, 10♣, J♦
8♠, 10♣, Q♠
8♠, 10♣, Q♥
8♠, 10♣, Q♣
8♠, 10♣, Q♦
8♠, 10♣, K♠
8♠, 10♣, K♥
8♠, 10♣, K♣
8♠, 10♣, K♦
8♠, 10♣, A♠
8♠, 10♣, A♥
8♠, 10♣, A♣
8♠, 10♣, A♦
8♠, 10♦, J♠
8♠, 10♦, J♥
8♠, 10♦, J♣
8♠, 10♦, J♦
8♠, 10♦, Q♠
8♠, 10♦, Q♥
8♠, 10♦, Q♣
8♠, 10♦, Q♦
8♠, 10♦, K♠
8♠, 10♦, K♥
8♠, 10♦, K♣
8♠, 10♦, K♦
8♠, 10♦, A♠
8♠, 10♦, A♥
8♠, 10♦, A♣
8♠, 10♦, A♦
8♠, J♠, J♥
8♠, J♠, J♣
8♠, J♠, J♦
8♠, J♠, Q♠
8♠, J♠, Q♥
8♠, J♠, Q♣
8♠, J♠, Q♦
8♠, J♠, K♠
8♠, J♠, K♥
8♠, J♠, K♣
8♠, J♠, K♦
8♠, J♠, A♠
8♠, J♠, A♥
8♠, J♠, A♣
8♠, J♠, A♦
8♠, J♥, J♣
8♠, J♥, J♦
8♠, J♥, Q♠
8♠, J♥, Q♥
8♠, J♥, Q♣
8♠, J♥, Q♦
8♠, J♥, K♠
8♠, J♥, K♥
8♠, J♥, K♣
8♠, J♥, K♦
8♠, J♥, A♠
8♠, J♥, A♥
8♠, J♥, A♣
8♠, J♥, A♦
8♠, J♣, J♦
8♠, J♣, Q♠
8♠, J♣, Q♥
8♠, J♣, Q♣
8♠, J♣, Q♦
8♠, J♣, K♠
8♠, J♣, K♥
8♠, J♣, K♣
8♠, J♣, K♦
8♠, J♣, A♠
8♠, J♣, A♥
8♠, J♣, A♣
8♠, J♣, A♦
8♠, J♦, Q♠
8♠, J♦, Q♥
8♠, J♦, Q♣
8♠, J♦, Q♦
8♠, J♦, K♠
8♠, J♦, K♥
8♠, J♦, K♣
8♠, J♦, K♦
8♠, J♦, A♠
8♠, J♦, A♥
8♠, J♦, A♣
8♠, J♦, A♦
8♠, Q♠, Q♥
8♠, Q♠, Q♣
8♠, Q♠, Q♦
8♠, Q♠, K♠
8♠, Q♠, K♥
8♠, Q♠, K♣
8♠, Q♠, K♦
8♠, Q♠, A♠
8♠, Q♠, A♥
8♠, Q♠, A♣
8♠, Q♠, A♦
8♠, Q♥, Q♣
8♠, Q♥, Q♦
8♠, Q♥, K♠
8♠, Q♥, K♥
8♠, Q♥, K♣
8♠, Q♥, K♦
8♠, Q♥, A♠
8♠, Q♥, A♥
8♠, Q♥, A♣
8♠, Q♥, A♦
8♠, Q♣, Q♦
8♠, Q♣, K♠
8♠, Q♣, K♥
8♠, Q♣, K♣
8♠, Q♣, K♦
8♠, Q♣, A♠
8♠, Q♣, A♥
8♠, Q♣, A♣
8♠, Q♣, A♦
8♠, Q♦, K♠
8♠, Q♦, K♥
8♠, Q♦, K♣
8♠, Q♦, K♦
8♠, Q♦, A♠
8♠, Q♦, A♥
8♠, Q♦, A♣
8♠, Q♦, A♦
8♠, K♠, K♥
8♠, K♠, K♣
8♠, K♠, K♦
8♠, K♠, A♠
8♠, K♠, A♥
8♠, K♠, A♣
8♠, K♠, A♦
8♠, K♥, K♣
8♠, K♥, K♦
8♠, K♥, A♠
8♠, K♥, A♥
8♠, K♥, A♣
8♠, K♥, A♦
8♠, K♣, K♦
8♠, K♣, A♠
8♠, K♣, A♥
8♠, K♣, A♣
8♠, K♣, A♦
8♠, K♦, A♠
8♠, K♦, A♥
8♠, K♦, A♣
8♠, K♦, A♦
8♠, A♠, A♥
8♠, A♠, A♣
8♠, A♠, A♦
8♠, A♥, A♣
8♠, A♥, A♦
8♠, A♣, A♦
8♥, 8♣, 8♦
8♥, 8♣, 9♠
8♥, 8♣, 9♥
8♥, 8♣, 9♣
8♥, 8♣, 9♦
8♥, 8♣, 10♠
8♥, 8♣, 10♥
8♥, 8♣, 10♣
8♥, 8♣, 10♦
8♥, 8♣, J♠
8♥, 8♣, J♥
8♥, 8♣, J♣
8♥, 8♣, J♦
8♥, 8♣, Q♠
8♥, 8♣, Q♥
8♥, 8♣, Q♣
8♥, 8♣, Q♦
8♥, 8♣, K♠
8♥, 8♣, K♥
8♥, 8♣, K♣
8♥, 8♣, K♦
8♥, 8♣, A♠
8♥, 8♣, A♥
8♥, 8♣, A♣
8♥, 8♣, A♦
8♥, 8♦, 9♠
8♥, 8♦, 9♥
8♥, 8♦, 9♣
8♥, 8♦, 9♦
8♥, 8♦, 10♠
8♥, 8♦, 10♥
8♥, 8♦, 10♣
8♥, 8♦, 10♦
8♥, 8♦, J♠
8♥, 8♦, J♥
8♥, 8♦, J♣
8♥, 8♦, J♦
8♥, 8♦, Q♠
8♥, 8♦, Q♥
8♥, 8♦, Q♣
8♥, 8♦, Q♦
8♥, 8♦, K♠
8♥, 8♦, K♥
8♥, 8♦, K♣
8♥, 8♦, K♦
8♥, 8♦, A♠
8♥, 8♦, A♥
8♥, 8♦, A♣
8♥, 8♦, A♦
8♥, 9♠, 9♥
8♥, 9♠, 9♣
8♥, 9♠, 9♦
8♥, 9♠, 10♠
8♥, 9♠, 10♥
8♥, 9♠, 10♣
8♥, 9♠, 10♦
8♥, 9♠, J♠
8♥, 9♠, J♥
8♥, 9♠, J♣
8♥, 9♠, J♦
8♥, 9♠, Q♠
8♥, 9♠, Q♥
8♥, 9♠, Q♣
8♥, 9♠, Q♦
8♥, 9♠, K♠
8♥, 9♠, K♥
8♥, 9♠, K♣
8♥, 9♠, K♦
8♥, 9♠, A♠
8♥, 9♠, A♥
8♥, 9♠, A♣
8♥, 9♠, A♦
8♥, 9♥, 9♣
8♥, 9♥, 9♦
8♥, 9♥, 10♠
8♥, 9♥, 10♥
8♥, 9♥, 10♣
8♥, 9♥, 10♦
8♥, 9♥, J♠
8♥, 9♥, J♥
8♥, 9♥, J♣
8♥, 9♥, J♦
8♥, 9♥, Q♠
8♥, 9♥, Q♥
8♥, 9♥, Q♣
8♥, 9♥, Q♦
8♥, 9♥, K♠
8♥, 9♥, K♥
8♥, 9♥, K♣
8♥, 9♥, K♦
8♥, 9♥, A♠
8♥, 9♥, A♥
8♥, 9♥, A♣
8♥, 9♥, A♦
8♥, 9♣, 9♦
8♥, 9♣, 10♠
8♥, 9♣, 10♥
8♥, 9♣, 10♣
8♥, 9♣, 10♦
8♥, 9♣, J♠
8♥, 9♣, J♥
8♥, 9♣, J♣
8♥, 9♣, J♦
8♥, 9♣, Q♠
8♥, 9♣, Q♥
8♥, 9♣, Q♣
8♥, 9♣, Q♦
8♥, 9♣, K♠
8♥, 9♣, K♥
8♥, 9♣, K♣
8♥, 9♣, K♦
8♥, 9♣, A♠
8♥, 9♣, A♥
8♥, 9♣, A♣
8♥, 9♣, A♦
8♥, 9♦, 10♠
8♥, 9♦, 10♥
8♥, 9♦, 10♣
8♥, 9♦, 10♦
8♥, 9♦, J♠
8♥, 9♦, J♥
8♥, 9♦, J♣
8♥, 9♦, J♦
8♥, 9♦, Q♠
8♥, 9♦, Q♥
8♥, 9♦, Q♣
8♥, 9♦, Q♦
8♥, 9♦, K♠
8♥, 9♦, K♥
8♥, 9♦, K♣
8♥, 9♦, K♦
8♥, 9♦, A♠
8♥, 9♦, A♥
8♥, 9♦, A♣
8♥, 9♦, A♦
8♥, 10♠, 10♥
8♥, 10♠, 10♣
8♥, 10♠, 10♦
8♥, 10♠, J♠
8♥, 10♠, J♥
8♥, 10♠, J♣
8♥, 10♠, J♦
8♥, 10♠, Q♠
8♥, 10♠, Q♥
8♥, 10♠, Q♣
8♥, 10♠, Q♦
8♥, 10♠, K♠
8♥, 10♠, K♥
8♥, 10♠, K♣
8♥, 10♠, K♦
8♥, 10♠, A♠
8♥, 10♠, A♥
8♥, 10♠, A♣
8♥, 10♠, A♦
8♥, 10♥, 10♣
8♥, 10♥, 10♦
8♥, 10♥, J♠
8♥, 10♥, J♥
8♥, 10♥, J♣
8♥, 10♥, J♦
8♥, 10♥, Q♠
8♥, 10♥, Q♥
8♥, 10♥, Q♣
8♥, 10♥, Q♦
8♥, 10♥, K♠
8♥, 10♥, K♥
8♥, 10♥, K♣
8♥, 10♥, K♦
8♥, 10♥, A♠
8♥, 10♥, A♥
8♥, 10♥, A♣
8♥, 10♥, A♦
8♥, 10♣, 10♦
8♥, 10♣, J♠
8♥, 10♣, J♥
8♥, 10♣, J♣
8♥, 10♣, J♦
8♥, 10♣, Q♠
8♥, 10♣, Q♥
8♥, 10♣, Q♣
8♥, 10♣, Q♦
8♥, 10♣, K♠
8♥, 10♣, K♥
8♥, 10♣, K♣
8♥, 10♣, K♦
8♥, 10♣, A♠
8♥, 10♣, A♥
8♥, 10♣, A♣
8♥, 10♣, A♦
8♥, 10♦, J♠
8♥, 10♦, J♥
8♥, 10♦, J♣
8♥, 10♦, J♦
8♥, 10♦, Q♠
8♥, 10♦, Q♥
8♥, 10♦, Q♣
8♥, 10♦, Q♦
8♥, 10♦, K♠
8♥, 10♦, K♥
8♥, 10♦, K♣
8♥, 10♦, K♦
8♥, 10♦, A♠
8♥, 10♦, A♥
8♥, 10♦, A♣
8♥, 10♦, A♦
8♥, J♠, J♥
8♥, J♠, J♣
8♥, J♠, J♦
8♥, J♠, Q♠
8♥, J♠, Q♥
8♥, J♠, Q♣
8♥, J♠, Q♦
8♥, J♠, K♠
8♥, J♠, K♥
8♥, J♠, K♣
8♥, J♠, K♦
8♥, J♠, A♠
8♥, J♠, A♥
8♥, J♠, A♣
8♥, J♠, A♦
8♥, J♥, J♣
8♥, J♥, J♦
8♥, J♥, Q♠
8♥, J♥, Q♥
8♥, J♥, Q♣
8♥, J♥, Q♦
8♥, J♥, K♠
8♥, J♥, K♥
8♥, J♥, K♣
8♥, J♥, K♦
8♥, J♥, A♠
8♥, J♥, A♥
8♥, J♥, A♣
8♥, J♥, A♦
8♥, J♣, J♦
8♥, J♣, Q♠
8♥, J♣, Q♥
8♥, J♣, Q♣
8♥, J♣, Q♦
8♥, J♣, K♠
8♥, J♣, K♥
8♥, J♣, K♣
8♥, J♣, K♦
8♥, J♣, A♠
8♥, J♣, A♥
8♥, J♣, A♣
8♥, J♣, A♦
8♥, J♦, Q♠
8♥, J♦, Q♥
8♥, J♦, Q♣
8♥, J♦, Q♦
8♥, J♦, K♠
8♥, J♦, K♥
8♥, J♦, K♣
8♥, J♦, K♦
8♥, J♦, A♠
8♥, J♦, A♥
8♥, J♦, A♣
8♥, J♦, A♦
8♥, Q♠, Q♥
8♥, Q♠, Q♣
8♥, Q♠, Q♦
8♥, Q♠, K♠
8♥, Q♠, K♥
8♥, Q♠, K♣
8♥, Q♠, K♦
8♥, Q♠, A♠
8♥, Q♠, A♥
8♥, Q♠, A♣
8♥, Q♠, A♦
8♥, Q♥, Q♣
8♥, Q♥, Q♦
8♥, Q♥, K♠
8♥, Q♥, K♥
8♥, Q♥, K♣
8♥, Q♥, K♦
8♥, Q♥, A♠
8♥, Q♥, A♥
8♥, Q♥, A♣
8♥, Q♥, A♦
8♥, Q♣, Q♦
8♥, Q♣, K♠
8♥, Q♣, K♥
8♥, Q♣, K♣
8♥, Q♣, K♦
8♥, Q♣, A♠
8♥, Q♣, A♥
8♥, Q♣, A♣
8♥, Q♣, A♦
8♥, Q♦, K♠
8♥, Q♦, K♥
8♥, Q♦, K♣
8♥, Q♦, K♦
8♥, Q♦, A♠
8♥, Q♦, A♥
8♥, Q♦, A♣
8♥, Q♦, A♦
8♥, K♠, K♥
8♥, K♠, K♣
8♥, K♠, K♦
8♥, K♠, A♠
8♥, K♠, A♥
8♥, K♠, A♣
8♥, K♠, A♦
8♥, K♥, K♣
8♥, K♥, K♦
8♥, K♥, A♠
8♥, K♥, A♥
8♥, K♥, A♣
8♥, K♥, A♦
8♥, K♣, K♦
8♥, K♣, A♠
8♥, K♣, A♥
8♥, K♣, A♣
8♥, K♣, A♦
8♥, K♦, A♠
8♥, K♦, A♥
8♥, K♦, A♣
8♥, K♦, A♦
8♥, A♠, A♥
8♥, A♠, A♣
8♥, A♠, A♦
8♥, A♥, A♣
8♥, A♥, A♦
8♥, A♣, A♦
8♣, 8♦, 9♠
8♣, 8♦, 9♥
8♣, 8♦, 9♣
8♣, 8♦, 9♦
8♣, 8♦, 10♠
8♣, 8♦, 10♥
8♣, 8♦, 10♣
8♣, 8♦, 10♦
8♣, 8♦, J♠
8♣, 8♦, J♥
8♣, 8♦, J♣
8♣, 8♦, J♦
8♣, 8♦, Q♠
8♣, 8♦, Q♥
8♣, 8♦, Q♣
8♣, 8♦, Q♦
8♣, 8♦, K♠
8♣, 8♦, K♥
8♣, 8♦, K♣
8♣, 8♦, K♦
8♣, 8♦, A♠
8♣, 8♦, A♥
8♣, 8♦, A♣
8♣, 8♦, A♦
8♣, 9♠, 9♥
8♣, 9♠, 9♣
8♣, 9♠, 9♦
8♣, 9♠, 10♠
8♣, 9♠, 10♥
8♣, 9♠, 10♣
8♣, 9♠, 10♦
8♣, 9♠, J♠
8♣, 9♠, J♥
8♣, 9♠, J♣
8♣, 9♠, J♦
8♣, 9♠, Q♠
8♣, 9♠, Q♥
8♣, 9♠, Q♣
8♣, 9♠, Q♦
8♣, 9♠, K♠
8♣, 9♠, K♥
8♣, 9♠, K♣
8♣, 9♠, K♦
8♣, 9♠, A♠
8♣, 9♠, A♥
8♣, 9♠, A♣
8♣, 9♠, A♦
8♣, 9♥, 9♣
8♣, 9♥, 9♦
8♣, 9♥, 10♠
8♣, 9♥, 10♥
8♣, 9♥, 10♣
8♣, 9♥, 10♦
8♣, 9♥, J♠
8♣, 9♥, J♥
8♣, 9♥, J♣
8♣, 9♥, J♦
8♣, 9♥, Q♠
8♣, 9♥, Q♥
8♣, 9♥, Q♣
8♣, 9♥, Q♦
8♣, 9♥, K♠
8♣, 9♥, K♥
8♣, 9♥, K♣
8♣, 9♥, K♦
8♣, 9♥, A♠
8♣, 9♥, A♥
8♣, 9♥, A♣
8♣, 9♥, A♦
8♣, 9♣, 9♦
8♣, 9♣, 10♠
8♣, 9♣, 10♥
8♣, 9♣, 10♣
8♣, 9♣, 10♦
8♣, 9♣, J♠
8♣, 9♣, J♥
8♣, 9♣, J♣
8♣, 9♣, J♦
8♣, 9♣, Q♠
8♣, 9♣, Q♥
8♣, 9♣, Q♣
8♣, 9♣, Q♦
8♣, 9♣, K♠
8♣, 9♣, K♥
8♣, 9♣, K♣
8♣, 9♣, K♦
8♣, 9♣, A♠
8♣, 9♣, A♥
8♣, 9♣, A♣
